Brand,Condition,Fuel,KMs Driven,Model,Price,Registered City,Transaction Type,Year,Date
Honda,Used,Petrol,89000.0,Civic VTi Oriel,725000,Karachi,Cash,2004.0,2019-12-04
Suzuki,Used,CNG,1.0,Khyber,180000,Karachi,Cash,1991.0,2019-01-10
Nissan,New,Petrol,38000.0,Dayz,1250000,Karachi,Cash,2016.0,2019-04-11
Daihatsu,Used,Petrol,59000.0,Atrai Wagon,980000,Karachi,Cash,2016.0,2019-01-25
Daihatsu,Used,Petrol,50000.0,Charade,150000,Karachi,Cash,1983.0,2019-12-02
Toyota,New,Petrol,92500.0,Corolla Fielder,1500000,Karachi,Cash,2006.0,2019-04-07
Suzuki,Used,Petrol,66000.0,Cultus VXL,765000,Karachi,Cash,2011.0,2019-05-25
Suzuki,Used,CNG,1.0,Alto,420000,Karachi,Cash,2004.0,2019-12-16
Suzuki,Used,Petrol,60000.0,Cultus VXR,1040000,Karachi,Cash,2017.0,2018-12-19
KIA,Used,CNG,1.0,Spectra,300000,Karachi,Cash,2018.0,2019-11-19
Daihatsu,Used,CNG,1.0,Cuore,360000,Karachi,Cash,2002.0,2019-09-29
Suzuki,Used,CNG,1.0,Khyber,180000,Karachi,Cash,1991.0,2019-06-02
Toyota,New,Petrol,30000.0,Passo,1550000,Karachi,Cash,2015.0,2019-11-23
Toyota,Used,Petrol,690000.0,Corolla GLI,1490000,Karachi,Cash,2014.0,2019-01-25
Suzuki,Used,Petrol,60000.0,Baleno,400000,Karachi,Cash,2000.0,2018-12-29
Toyota,New,Petrol,66000.0,Corolla GLI,1240000,Karachi,Cash,2012.0,2019-08-01
Suzuki,Used,CNG,80000.0,Alto,540000,Karachi,Cash,2011.0,2019-12-01
Suzuki,Used,CNG,144000.0,FX,145000,Karachi,Cash,1988.0,2018-12-16
Daihatsu,Used,CNG,56000.0,Charade,200000,Karachi,Cash,2000.0,2019-02-15
Suzuki,Used,CNG,57000.0,Bolan,480000,Karachi,Cash,2007.0,2019-07-01
Toyota,Used,Petrol,40000.0,Other,2000000,Karachi,Cash,2014.0,2019-04-17
Daihatsu,Used,CNG,120.0,Cuore,465000,Karachi,Cash,2006.0,2018-12-06
Toyota,Used,Petrol,75000.0,Vitz,1050000,Karachi,Cash,2008.0,2019-02-13
Toyota,Used,Petrol,120000.0,Land Cruiser,1600000,Karachi,Cash,1988.0,2019-10-28
Suzuki,New,Petrol,71000.0,Cultus VXR,810000,Karachi,Cash,2013.0,2018-10-07
Toyota,Used,Hybrid,50000.0,Prius,400000,Karachi,Installment/Leasing,2013.0,2019-04-03
Suzuki,Used,Petrol,15200.0,Alto,200000,Karachi,Installment/Leasing,2010.0,2019-07-11
Suzuki,Used,CNG,50000.0,Mehran VX,350000,Karachi,Cash,2010.0,2019-06-01
Suzuki,Used,Petrol,10000.0,Alto,410000,Karachi,Cash,2004.0,2019-07-09
Daihatsu,New,Petrol,1.0,Mira,240000,Karachi,Installment/Leasing,2014.0,2019-07-09
Toyota,Used,CNG,120000.0,Corolla GLI,950000,Karachi,Cash,2007.0,2019-08-25
Daihatsu,Used,CNG,11111.0,Charade,120000,Karachi,Cash,1986.0,2019-09-28
Suzuki,Used,Petrol,3000.0,Kei,250000,Karachi,Installment/Leasing,2018.0,2019-12-02
Honda,New,Petrol,20.0,CR-V,1900000,Karachi,Installment/Leasing,2014.0,2018-08-12
Suzuki,Used,Petrol,97000.0,Alto,565000,Karachi,Cash,2010.0,2019-12-12
Suzuki,Used,Petrol,20000.0,Cultus VXR,200000,Karachi,Installment/Leasing,2015.0,2019-09-10
Toyota,Used,Petrol,92000.0,Probox,1125000,Karachi,Cash,2006.0,2018-09-27
Honda,Used,CNG,105000.0,City IVTEC,615000,Karachi,Cash,2002.0,2019-04-05
Toyota,Used,Petrol,78000.0,Corolla XLI,1525000,Karachi,Cash,2014.0,2019-10-28
Honda,Used,CNG,150978.0,Civic VTi Oriel Prosmatec,950000,Karachi,Cash,2005.0,2019-06-13
Toyota,Used,Petrol,86995.0,Belta,1075000,Karachi,Cash,2006.0,2019-02-07
Daihatsu,Used,Petrol,95000.0,Hijet,675000,Karachi,Cash,2009.0,2018-12-03
Toyota,Used,Petrol,190000.0,Corolla GLI,1325000,Karachi,Cash,2009.0,2019-02-11
Suzuki,Used,Petrol,60000.0,Every Wagon,1055000,Karachi,Cash,2011.0,2019-03-31
Toyota,Used,Diesel,95000.0,Hilux,1460000,Karachi,Cash,2003.0,2019-07-25
Suzuki,Used,Petrol,72015.0,Margalla,389999,Karachi,Cash,1996.0,2019-01-24
Toyota,Used,CNG,178600.0,86,285000,Karachi,Cash,1985.0,2018-10-12
Toyota,Used,Petrol,3000.0,Other,300000,Karachi,Installment/Leasing,2015.0,2019-10-27
Suzuki,Used,Petrol,12.0,Alto,430000,Karachi,Cash,2004.0,2019-05-01
Toyota,New,Petrol,78000.0,Van,1050000,Karachi,Cash,2014.0,2018-12-06
Suzuki,Used,Petrol,73000.0,Cultus VXR,525000,Karachi,Cash,2006.0,2019-06-12
Suzuki,New,CNG,100000.0,Mehran VXR,240000,Karachi,Cash,2000.0,2019-04-30
Suzuki,Used,Petrol,69600.0,Alto,635000,Karachi,Cash,2011.0,2019-10-14
Nissan,Used,CNG,198.0,Sunny,215000,Karachi,Cash,1986.0,2019-09-03
Suzuki,Used,CNG,83000.0,Alto,435000,Karachi,Cash,2007.0,2019-12-12
Suzuki,Used,CNG,95000.0,Cultus VXR,725000,Karachi,Cash,2012.0,2018-08-23
Honda,Used,CNG,214563.0,Civic EXi,430000,Karachi,Cash,1995.0,2019-12-07
Mercedes,Used,Petrol,60000.0,C Class,1600000,Karachi,Cash,2003.0,2018-12-22
Suzuki,New,Petrol,10000.0,Cultus VXR,780000,Karachi,Cash,2013.0,2019-03-10
Chevrolet,Used,Petrol,74000.0,Joy,475000,Karachi,Cash,2008.0,2018-08-11
Suzuki,Used,CNG,1400.0,Mehran VX,370000,Karachi,Cash,2010.0,2018-11-20
Toyota,Used,Diesel,79999.0,Pickup,1300000,Karachi,Cash,2005.0,2019-01-03
Honda,Used,CNG,133000.0,City IDSI,820000,Karachi,Cash,2007.0,2019-09-21
Toyota,New,Petrol,16500.0,Pixis Epoch,1185000,Karachi,Cash,2016.0,2019-10-29
Toyota,Used,Diesel,120000.0,Corolla 2.0 D,700000,Karachi,Cash,2006.0,2019-11-09
Suzuki,Used,Petrol,33498.0,Swift,1400000,Karachi,Cash,2012.0,2018-11-06
Suzuki,Used,CNG,100000.0,Cultus VXR,390000,Karachi,Cash,2002.0,2019-08-22
Daihatsu,Used,CNG,95000.0,Cuore,450000,Karachi,Cash,2005.0,2019-10-04
Honda,New,Petrol,50.0,City IVTEC,360000,Karachi,Installment/Leasing,2018.0,2019-03-09
Suzuki,Used,CNG,71000.0,Alto,500000,Karachi,Cash,2007.0,2019-04-25
Suzuki,Used,Petrol,30000.0,Cultus VXR,880000,Karachi,Cash,2014.0,2019-03-08
Toyota,New,Hybrid,78539.0,Aqua,1985000,Karachi,Cash,2015.0,2018-09-05
Toyota,Used,Petrol,75000.0,Corolla GLI,1475000,Karachi,Cash,2013.0,2019-08-03
Toyota,New,Petrol,75000.0,Corolla XLI,1175000,Karachi,Cash,2009.0,2019-09-14
Suzuki,Used,CNG,200000.0,Cultus VX,400000,Karachi,Cash,2002.0,2018-12-05
Daihatsu,Used,CNG,112000.0,Cuore,380000,Karachi,Cash,2007.0,2019-06-16
Suzuki,Used,CNG,500000.0,Mehran VX,170000,Karachi,Cash,1990.0,2019-07-31
Mitsubishi,Used,Petrol,78000.0,Lancer,455000,Karachi,Cash,1988.0,2019-06-17
Mitsubishi,Used,Petrol,18700.0,Pajero,1200000,Karachi,Cash,1993.0,2019-01-09
Honda,Used,Petrol,66000.0,Civic Prosmetic,1225000,Karachi,Cash,2009.0,2018-10-13
Suzuki,Used,Petrol,110000.0,Alto,470000,Karachi,Cash,2007.0,2018-11-26
Toyota,Used,CNG,85250.0,Corolla GLI,1315000,Karachi,Cash,2011.0,2019-01-02
Toyota,New,CNG,150000.0,86,330000,Karachi,Cash,1992.0,2019-09-07
Mitsubishi,Used,Petrol,54000.0,Pajero Mini,1250000,Islamabad,Cash,2012.0,2019-07-19
Toyota,Used,CNG,50000.0,Corolla XE,775000,Karachi,Cash,2005.0,2018-11-09
Suzuki,Used,CNG,500.0,Cultus VXR,399000,Karachi,Cash,2004.0,2019-10-08
Suzuki,Used,Petrol,35000.0,Alto,875000,Karachi,Cash,2010.0,2019-06-10
Suzuki,Used,Petrol,60000.0,Baleno,400000,Karachi,Cash,2000.0,2018-09-21
Suzuki,New,Petrol,15.0,Every,300000,Karachi,Installment/Leasing,2018.0,2019-10-10
Toyota,New,Hybrid,1.0,Other,250000,Karachi,Installment/Leasing,2018.0,2018-10-14
Toyota,Used,Diesel,90000.0,Hilux,1560000,Sukkar,Cash,2002.0,2018-11-04
Suzuki,Used,CNG,500.0,Alto,320000,Karachi,Cash,2002.0,2019-11-29
Suzuki,New,Petrol,25000.0,Khyber,455000,Karachi,Cash,1997.0,2019-11-27
Suzuki,Used,CNG,81.0,Cultus VXR,520000,Karachi,Cash,2007.0,2019-10-21
Suzuki,Used,CNG,45000.0,Khyber,200000,Karachi,Cash,1991.0,2019-07-26
Suzuki,New,Petrol,74000.0,Cultus VXR,825000,Karachi,Cash,2012.0,2019-12-05
Suzuki,Used,Petrol,161000.0,Jimny,1250000,Karachi,Cash,2012.0,2019-07-28
Mitsubishi,Used,Petrol,3000.0,Pajero Mini,330000,Karachi,Installment/Leasing,2014.0,2019-08-01
Suzuki,Used,Petrol,48059.0,Cultus VXR,885000,Karachi,Cash,2014.0,2019-07-05
Toyota,Used,Petrol,119000.0,Corolla XLI,1150000,Karachi,Cash,2010.0,2019-12-11
Suzuki,Used,CNG,82322.0,Cultus VXR,670000,Karachi,Cash,2010.0,2018-10-23
Suzuki,Used,Petrol,1.0,Kizashi,359000,Karachi,Cash,2004.0,2019-03-24
Suzuki,Used,CNG,91000.0,Alto,525000,Karachi,Cash,2009.0,2019-09-10
Suzuki,New,Petrol,20.0,Swift,280000,Karachi,Installment/Leasing,2018.0,2019-04-30
Suzuki,Used,Petrol,26000.0,Cultus VXL,1350000,Karachi,Cash,2017.0,2019-06-26
Honda,New,Petrol,10.0,Vezel,400000,Karachi,Installment/Leasing,2018.0,2019-06-13
Suzuki,Used,Petrol,66667.0,Wagon R,900000,Karachi,Cash,2014.0,2019-10-16
Toyota,New,Petrol,50.0,Corolla GLI,2425000,Karachi,Cash,2018.0,2018-08-27
Toyota,Used,Petrol,2000.0,Camry,1000000,Karachi,Installment/Leasing,2015.0,2018-08-08
Toyota,Used,Petrol,12500.0,Vitz,1655000,Karachi,Cash,2014.0,2019-03-16
Suzuki,Used,CNG,55000.0,Kei,175000,Karachi,Cash,2001.0,2019-11-04
Honda,Used,CNG,1.0,Civic EXi,420000,Karachi,Cash,1995.0,2019-07-25
Toyota,Used,Petrol,116000.0,Vitz,1080000,Karachi,Cash,2007.0,2019-12-18
Suzuki,Used,CNG,10000.0,Carry,140000,Karachi,Cash,1982.0,2018-10-08
Suzuki,Used,CNG,91369.0,Mehran VXR,430000,Karachi,Cash,2011.0,2018-08-28
Other Brands,New,Diesel,1.0,Other,500000,Karachi,Installment/Leasing,2018.0,2019-11-08
Daihatsu,New,Petrol,10.0,Mira,200000,Karachi,Installment/Leasing,2017.0,2019-05-31
Suzuki,Used,Petrol,135.0,Alto,365000,Karachi,Cash,2002.0,2018-09-20
Suzuki,New,CNG,2004.0,Baleno,450000,Karachi,Cash,2004.0,2018-08-13
Toyota,Used,CNG,180000.0,Corolla XE,770000,Karachi,Cash,1999.0,2019-06-13
Daihatsu,Used,CNG,850000.0,Charade,150000,Karachi,Cash,1986.0,2019-06-03
Other Brands,Used,CNG,1.0,Other,380000,Karachi,Cash,2010.0,2019-08-25
Suzuki,Used,Petrol,39000.0,Cultus VXR,915000,Karachi,Cash,2014.0,2018-08-25
KIA,Used,Petrol,100000.0,Spectra,300000,Karachi,Cash,2003.0,2019-09-22
Toyota,New,Petrol,30000.0,Corolla GLI,1925000,Karachi,Cash,2016.0,2019-04-01
Toyota,New,Petrol,20.0,Corolla XLI,420000,Karachi,Installment/Leasing,2017.0,2019-01-03
Suzuki,Used,Petrol,60000.0,Alto,635000,Karachi,Cash,2012.0,2019-10-29
KIA,Used,Petrol,1.0,Spectra,290000,Karachi,Cash,2003.0,2019-03-28
Honda,Used,Petrol,3000.0,City Aspire,250000,Karachi,Installment/Leasing,2010.0,2019-04-14
Toyota,New,Petrol,87000.0,Prius,1300000,Karachi,Cash,2008.0,2019-11-16
Suzuki,New,CNG,25000.0,Bolan,615000,Karachi,Cash,2012.0,2019-04-21
Honda,Used,Petrol,10000.0,Civic EXi,800000,Karachi,Cash,2009.0,2019-03-05
Suzuki,Used,CNG,25000.0,Cultus VXR,550000,Karachi,Cash,2007.0,2019-12-15
Suzuki,Used,Petrol,83000.0,Every,920000,Karachi,Cash,2013.0,2019-01-19
Suzuki,Used,CNG,135200.0,Mehran VX,375000,Karachi,Cash,2010.0,2019-11-16
FAW,New,Petrol,39.0,V2,1204000,Karachi,Cash,2018.0,2019-03-15
Suzuki,Used,CNG,10000.0,Khyber,150000,Karachi,Cash,1989.0,2019-07-27
Suzuki,New,Petrol,10.0,Swift,300000,Karachi,Installment/Leasing,2017.0,2019-06-29
Suzuki,Used,CNG,24580.0,Cultus VXR,550000,Karachi,Cash,2008.0,2018-09-07
Toyota,Used,Petrol,50000.0,Corolla GLI,1650000,Karachi,Cash,2014.0,2018-08-24
Chevrolet,Used,Petrol,28000.0,Joy,480000,Karachi,Cash,2008.0,2019-04-16
Suzuki,New,Petrol,14000.0,Cultus VXR,520000,Karachi,Cash,2006.0,2018-09-01
Daihatsu,Used,Petrol,92370.0,Mira Cocoa,615000,Karachi,Cash,2006.0,2019-06-11
Toyota,Used,Petrol,180000.0,Corolla XE,770000,Karachi,Cash,1999.0,2018-10-23
Suzuki,Used,Petrol,27500.0,Bolan,690000,Karachi,Cash,2016.0,2019-01-20
FAW,Used,CNG,1.0,Other,280000,Karachi,Cash,1992.0,2018-08-20
Suzuki,Used,CNG,100000.0,Mehran VX,300000,Karachi,Cash,2005.0,2019-07-18
Toyota,New,Petrol,70000.0,Corrolla Altis,1700000,Karachi,Cash,2012.0,2019-04-27
Honda,Used,Petrol,80000.0,Civic Prosmetic,1300000,Karachi,Cash,2008.0,2019-09-18
Suzuki,Used,Petrol,24000.0,Kei,240000,Karachi,Installment/Leasing,2008.0,2019-02-01
Suzuki,Used,Petrol,100000.0,Mehran VX,230000,Karachi,Cash,1994.0,2019-06-15
Honda,Used,Hybrid,79500.0,Freed,1715000,Karachi,Cash,2011.0,2019-05-30
Toyota,Used,Petrol,29000.0,Vitz,1665000,Karachi,Cash,2014.0,2019-09-01
Suzuki,Used,CNG,200000.0,Khyber,310000,Karachi,Cash,1998.0,2019-01-29
Suzuki,Used,Petrol,76000.0,Alto,480000,Karachi,Cash,2006.0,2019-07-02
Daihatsu,Used,Petrol,35000.0,Esse,240000,Karachi,Installment/Leasing,2008.0,2019-03-27
Toyota,Used,CNG,96000.0,Corolla GLI,1080000,Karachi,Cash,2009.0,2019-12-15
Toyota,Used,Petrol,39500.0,Pixis Epoch,1095000,Karachi,Cash,2013.0,2019-02-05
Suzuki,New,CNG,123345.0,Khyber,145000,Karachi,Cash,1990.0,2019-05-05
Suzuki,New,Petrol,51500.0,Cultus VXR,790000,Karachi,Cash,2011.0,2019-08-10
Mercedes,Used,Petrol,134000.0,C Class,1575000,Karachi,Cash,2007.0,2019-11-26
Toyota,Used,Petrol,78000.0,Corolla GLI,1400000,Karachi,Cash,2013.0,2018-10-01
Suzuki,Used,CNG,1.0,Mehran VXR,560000,Karachi,Cash,2015.0,2019-08-05
Suzuki,New,CNG,115000.0,Mehran VXR,330000,Karachi,Cash,2004.0,2018-10-20
Toyota,New,Diesel,181000.0,Land Cruiser,1675000,Karachi,Cash,1994.0,2019-06-02
Honda,New,Petrol,133.0,City IDSI,915000,Karachi,Cash,2008.0,2018-08-10
Other Brands,Used,CNG,1.0,Other,99000,Karachi,Cash,1982.0,2018-10-19
Suzuki,New,CNG,1200000.0,Cultus VXR,492000,Karachi,Cash,2006.0,2018-12-14
Suzuki,New,Petrol,48500.0,Every Wagon,1300000,Karachi,Cash,2013.0,2019-12-11
Suzuki,Used,Hybrid,100000.0,Mehran VX,170000,Karachi,Cash,1992.0,2018-10-21
Daihatsu,Used,CNG,80000.0,Cuore,485000,Karachi,Cash,2008.0,2019-07-12
Toyota,Used,Petrol,115000.0,Vitz,985000,Karachi,Cash,2009.0,2018-09-18
Toyota,Used,Petrol,200425.0,Corolla XE,650000,Karachi,Cash,1996.0,2019-04-29
Suzuki,New,Petrol,14.0,Cultus VXR,985000,Karachi,Cash,2015.0,2019-03-23
Suzuki,Used,Petrol,10000.0,Alto,380000,Karachi,Cash,2005.0,2019-10-01
Hyundai,Used,CNG,110000.0,Santro,350000,Karachi,Cash,2003.0,2018-11-11
Suzuki,Used,CNG,85.0,Other,470000,Karachi,Cash,2010.0,2019-11-16
Suzuki,Used,CNG,1111.0,Mehran VX,245000,Karachi,Cash,2001.0,2019-04-27
Toyota,Used,Petrol,128000.0,Corolla XLI,1090000,Karachi,Cash,2010.0,2018-10-20
Suzuki,Used,CNG,82000.0,Mehran VXR,320000,Karachi,Cash,2006.0,2019-05-31
Mitsubishi,Used,Petrol,131800.0,Ek Wagon,815000,Karachi,Cash,2012.0,2018-10-02
Suzuki,New,CNG,200000.0,Swift,125000,Karachi,Cash,1985.0,2019-03-08
Suzuki,Used,Petrol,65000.0,Bolan,535000,Karachi,Cash,2013.0,2018-09-09
Suzuki,Used,CNG,99999.0,Alto,395000,Karachi,Cash,2007.0,2019-05-10
Toyota,Used,Petrol,99999.0,Corolla GLI,495000,Karachi,Cash,1998.0,2018-10-09
Toyota,Used,CNG,166000.0,Corolla XLI,1050000,Karachi,Cash,2006.0,2018-08-29
Suzuki,Used,CNG,92000.0,Alto,360000,Karachi,Cash,2002.0,2019-06-22
Honda,Used,Petrol,3500.0,Civic VTi Oriel Prosmatec,3050000,Karachi,Cash,2018.0,2019-05-28
Suzuki,Used,CNG,222200.0,Margalla,222000,Karachi,Cash,1994.0,2018-12-13
Suzuki,Used,Hybrid,98000.0,Cultus VXR,535000,Karachi,Cash,2006.0,2018-10-13
Lexus,Used,Petrol,80000.0,RX Series,6800000,Karachi,Cash,2011.0,2019-02-03
Mitsubishi,New,Petrol,200000.0,Galant,375000,Karachi,Cash,1994.0,2019-10-27
Suzuki,Used,Petrol,1.0,Alto,400000,Karachi,Cash,2005.0,2018-09-14
Honda,Used,Petrol,177000.0,Civic EXi,650000,Karachi,Cash,1996.0,2019-09-18
Toyota,New,Petrol,91.0,Corolla GLI,2385000,Karachi,Cash,2018.0,2019-07-12
Suzuki,Used,CNG,12333.0,Mehran VX,150000,Karachi,Cash,1992.0,2019-02-14
Suzuki,Used,CNG,50.0,Swift,140000,Karachi,Cash,1989.0,2019-06-14
Toyota,New,Petrol,87000.0,Corolla GLI,900000,Karachi,Cash,2003.0,2018-08-11
Toyota,Used,Petrol,87000.0,Vitz,900000,Karachi,Cash,2008.0,2019-12-14
Suzuki,New,Hybrid,1.0,Cultus VXR,485000,Karachi,Cash,2007.0,2019-07-15
Suzuki,Used,CNG,65000.0,Cultus VXR,610000,Karachi,Cash,2008.0,2018-08-30
Suzuki,Used,Petrol,36000.0,Cultus VXR,490000,Karachi,Cash,2005.0,2019-08-07
Suzuki,Used,CNG,98.0,Mehran VX,299000,Karachi,Cash,2003.0,2019-03-11
Honda,Used,Petrol,95000.0,City Vario,880000,Karachi,Cash,2006.0,2019-01-15
Suzuki,Used,CNG,100000.0,Khyber,155000,Karachi,Cash,1991.0,2019-12-10
Suzuki,Used,CNG,10000.0,Alto,370000,Karachi,Cash,2004.0,2018-12-16
Suzuki,Used,Petrol,20000.0,Every,525000,Karachi,Cash,2005.0,2019-08-09
Suzuki,New,Petrol,128068.0,FX,175000,Karachi,Cash,1984.0,2019-05-22
Honda,Used,Petrol,131444.0,Civic EXi,845000,Karachi,Cash,2005.0,2019-07-31
Honda,Used,Petrol,95000.0,Civic VTi Oriel Prosmatec,125000,Karachi,Installment/Leasing,2007.0,2019-02-14
Suzuki,Used,CNG,10000.0,Bolan,325000,Karachi,Cash,1994.0,2019-04-10
Honda,Used,Petrol,95000.0,Civic EXi,550000,Karachi,Cash,1995.0,2019-08-20
Suzuki,Used,CNG,1111111.0,Mehran VX,350000,Karachi,Cash,2010.0,2019-04-03
Suzuki,Used,Petrol,75000.0,Cultus VXR,380000,Karachi,Cash,2000.0,2018-11-27
Suzuki,Used,Petrol,100000.0,Mehran VXR,300000,Karachi,Cash,2004.0,2018-12-12
Honda,Used,Petrol,137.0,City IDSI,780000,Karachi,Cash,2005.0,2019-11-09
Suzuki,Used,Hybrid,12345.0,Baleno,390000,Karachi,Cash,2000.0,2019-02-24
Daihatsu,Used,CNG,100000.0,Cuore,540000,Karachi,Cash,2008.0,2019-12-14
Toyota,New,Petrol,12000.0,Other,2080000,Karachi,Cash,2018.0,2019-06-24
Daihatsu,Used,Petrol,92000.0,Mira Cocoa,900000,Karachi,Cash,2014.0,2019-04-08
Toyota,New,Petrol,30000.0,Corrolla Altis,2125000,Karachi,Cash,2014.0,2018-09-12
Honda,Used,Petrol,57000.0,Civic Prosmetic,1350000,Karachi,Cash,2011.0,2018-12-22
Daihatsu,Used,Petrol,11111.0,Charade,300000,Karachi,Cash,1988.0,2018-10-27
Honda,Used,Petrol,46000.0,City IVTEC,1475000,Karachi,Cash,2014.0,2018-11-25
Toyota,New,Petrol,1441.0,Corolla XLI,300000,Karachi,Cash,2018.0,2018-08-29
Suzuki,Used,Petrol,70000.0,Wagon R Stingray,1050000,Karachi,Cash,2012.0,2019-02-03
Toyota,Used,Petrol,5000.0,Corolla GLI,2300000,Karachi,Cash,2018.0,2019-05-21
Suzuki,Used,Petrol,90000.0,Swift,950000,Karachi,Cash,2012.0,2018-10-14
Toyota,Used,Petrol,650000.0,Vitz,1130000,Karachi,Cash,2008.0,2019-02-28
Toyota,Used,Petrol,83465.0,Rush,1500000,Karachi,Cash,2007.0,2019-05-13
Toyota,Used,Petrol,75000.0,Prado,7500000,Karachi,Cash,2012.0,2019-01-08
Suzuki,Used,CNG,1.0,Alto,400000,Karachi,Cash,2007.0,2019-04-11
Suzuki,Used,Petrol,100000.0,Alto,610000,Karachi,Cash,2011.0,2019-05-02
Daewoo,Used,CNG,10000.0,Racer,150000,Karachi,Cash,1993.0,2018-09-19
Toyota,Used,Petrol,75000.0,Corolla GLI,1360000,Karachi,Cash,2012.0,2018-08-21
Honda,Used,CNG,100000.0,City IDSI,645000,Karachi,Cash,2005.0,2019-08-31
Suzuki,Used,Petrol,888799.0,Cultus VXR,405000,Karachi,Cash,2004.0,2019-10-30
Suzuki,Used,CNG,1000.0,Bolan,350000,Karachi,Cash,1999.0,2019-03-14
Daihatsu,Used,Petrol,76500.0,Mira,780000,Karachi,Cash,2013.0,2019-04-03
Toyota,Used,Petrol,85000.0,Vitz,1275000,Karachi,Cash,2012.0,2019-12-03
Honda,Used,CNG,160000.0,City IDSI,642000,Karachi,Cash,2005.0,2019-07-11
Suzuki,Used,CNG,1.0,Khyber,150000,Karachi,Cash,1989.0,2018-12-31
Mitsubishi,Used,Petrol,12345.0,Lancer,400000,Karachi,Cash,2006.0,2018-10-13
Toyota,Used,Petrol,55000.0,Corolla GLI,1500000,Karachi,Cash,2011.0,2018-12-11
Suzuki,Used,Petrol,25000.0,Cultus VXR,550000,Karachi,Cash,2007.0,2019-06-12
Suzuki,Used,CNG,78900.0,Alto,645000,Karachi,Cash,2012.0,2019-12-04
Daihatsu,Used,Petrol,76000.0,Move,780000,Karachi,Cash,2013.0,2018-12-03
Suzuki,Used,CNG,73000.0,Cultus VXR,650000,Karachi,Cash,2010.0,2019-08-04
Honda,Used,Petrol,110000.0,Civic Prosmetic,625000,Karachi,Cash,2003.0,2019-07-16
Toyota,New,Petrol,40000.0,Aqua,2085000,Karachi,Cash,2015.0,2019-03-30
Toyota,Used,Petrol,38000.0,Corolla GLI,1910000,Karachi,Cash,2016.0,2018-09-05
Toyota,Used,Diesel,190000.0,Prado,2500000,Karachi,Cash,1997.0,2018-10-14
Suzuki,New,CNG,100.0,FX,140000,Karachi,Cash,1983.0,2019-08-14
Suzuki,Used,CNG,300000.0,Khyber,120000,Karachi,Cash,1990.0,2019-11-14
Honda,Used,Petrol,67000.0,Civic Prosmetic,1600000,Karachi,Cash,2014.0,2019-05-02
Daihatsu,New,CNG,79000.0,Charade,235000,Karachi,Cash,1994.0,2019-01-17
Suzuki,New,CNG,44000.0,Alto,485000,Karachi,Cash,2008.0,2018-09-28
Daihatsu,Used,CNG,10000.0,Charade,160000,Karachi,Cash,1986.0,2019-08-12
Daihatsu,New,CNG,65000.0,Charade,235000,Karachi,Cash,1994.0,2018-11-03
Toyota,Used,Petrol,180000.0,Prius,1450000,Karachi,Cash,2009.0,2018-08-30
Toyota,Used,Petrol,91000.0,Passo,830000,Karachi,Cash,2007.0,2018-08-15
Toyota,New,Petrol,95000.0,Corolla GLI,1345000,Karachi,Cash,2013.0,2018-11-26
Honda,Used,Petrol,75000.0,Accord,785000,Karachi,Cash,2003.0,2018-10-15
Audi,Used,Petrol,85000.0,Other,1520000,Karachi,Cash,2015.0,2019-03-17
Suzuki,Used,Hybrid,106589.0,Cultus VXR,550000,Karachi,Cash,2007.0,2019-11-27
Suzuki,Used,CNG,1.0,Alto,425000,Karachi,Cash,2008.0,2019-08-18
Suzuki,Used,Petrol,78000.0,Alto,630000,Karachi,Cash,2008.0,2019-01-15
Mitsubishi,Used,CNG,100000.0,Lancer,65000,Karachi,Cash,1988.0,2019-02-06
Suzuki,Used,Petrol,5600.0,Cultus VXR,545000,Karachi,Cash,2006.0,2019-07-04
Toyota,New,Petrol,100000.0,Vitz,1050000,Karachi,Cash,2009.0,2019-06-28
Suzuki,Used,Petrol,88500.0,Alto Lapin,855000,Karachi,Cash,2012.0,2018-11-14
Daihatsu,Used,Petrol,75000.0,Hijet,755000,Karachi,Cash,2011.0,2018-10-05
Toyota,Used,Petrol,140000.0,Other,870000,Karachi,Cash,2004.0,2019-01-21
Suzuki,Used,Petrol,1.0,APV,1750000,Karachi,Cash,2012.0,2019-02-21
Honda,Used,CNG,126.0,Civic EXi,725000,Ali Masjid,Cash,2004.0,2018-09-22
Suzuki,Used,CNG,1234567.0,Alto,370000,Karachi,Cash,2002.0,2018-12-11
Toyota,New,Diesel,30000.0,Hilux,4600000,Karachi,Cash,2017.0,2019-01-31
Other Brands,Used,Petrol,1.0,Other,180000,Karachi,Cash,1984.0,2019-08-21
Toyota,Used,Petrol,82000.0,Corrolla Altis,1450000,Karachi,Cash,2011.0,2019-08-19
Honda,Used,Petrol,34000.0,Vezel,3200000,Karachi,Cash,2015.0,2018-12-11
Honda,Used,Petrol,34000.0,Vezel,3200000,Karachi,Cash,2015.0,2018-12-14
Suzuki,Used,Petrol,100000.0,Khyber,280000,Karachi,Cash,1991.0,2019-03-21
Suzuki,Used,CNG,69818.0,Mehran VX,300000,Karachi,Cash,2005.0,2018-10-05
Suzuki,Used,Petrol,82500.0,Liana,695000,Karachi,Cash,2011.0,2018-08-31
Toyota,Used,Petrol,100000.0,Surf,1900000,Karachi,Cash,2001.0,2019-09-04
Honda,Used,Petrol,140000.0,Civic VTi,330000,Karachi,Cash,1995.0,2019-03-27
Suzuki,New,Petrol,1.0,Other,500000,Karachi,Cash,2011.0,2018-10-10
